0.3253160121135492,1.242332311077319
-1.4398080938665985,-13.733581998790216
-0.9039234727078438,-3.2012621807816855
2.841703275328457,-0.1861610820672739
2.9150875730463977,4.845858015231823
0.011528828693325721,0.7277162454407707
-0.7269525255267504,-1.1284533088156583
2.8428070455246957,-3.4440553669409377
-0.9708660922837731,-5.47609907607405
0.026772150334864797,0.2106531104833489
2.3244714383752463,-4.5477135131872855
1.1608032427813173,-4.333584595458855
-1.0190364740726592,-4.138637352042017
0.3370720267762435,-1.0688995336609528
2.18703189807825,-6.022129344245772
-1.2040345475326686,-5.484212437587647
1.9919630178061878,-10.023783690107937
-0.034799620200964165,2.159486848686927
0.9914566178963597,-2.129503372483571
1.0553481219919982,-5.009093409772143
2.498793820801482,-4.784514265676679
2.3084486547472025,-7.131351368403223
1.918291510660477,-7.895661438801645
-1.3673539393152065,-10.930139402867235
2.333281259482174,-5.8211819919066805
-0.23661114754041845,1.2030814670114007
-0.19656171671528444,3.1501191129424306
1.5967386815543763,-6.867819214321938
-1.1797933159537464,-4.427412734381063
-0.04772929426790906,2.061920299143944
1.8044182438380298,-5.572108208252267
-0.10257691459955698,-1.4009731857373091
-1.0886272667796442,-6.143008698944061
2.4432105049336563,1.5441129513365928
-0.955878836120819,-1.3011570844922868
1.8021499596121884,-9.403273791973147
2.8702522341557595,-0.3737125496821918
0.09894443892580274,-0.37742573907128874
-0.2122562083585171,4.314839930712347
0.40038428227683376,1.5819625674848539
2.297533003111849,-3.7200280128235246
-0.5952503845539385,1.662380946624125
-1.4768914088196872,-10.57174346143128
-0.7774127836661142,-0.935631692098897
0.34541833182520154,-0.7747884448036837
1.253589986664525,-5.1027024690932095
0.0801294762798852,3.17988934280029
-1.8324552540306176,-23.46318916410481
1.9984971493887764,-7.348715751058549
0.5382296653131391,-3.155306938528784
2.5999131352215485,-2.96881682424729
1.4588817672194745,-8.807473236700117
2.2187677151458676,-5.405484886662592
-1.5477497974222791,-16.24303198172901
1.1884263385162366,-2.735313206829447
-1.2291138481138986,-5.243356474817409
0.3899907382080947,-0.3268025409869651
-1.8573959514226028,-23.984882962673616
-1.1575654671356417,-6.255415993772346
